Sensor,Date_Time,Date,Time,Count
QV Market-Elizabeth St (West),2016-07-25T13:00:00Z,2016-07-25,23,107
QV Market-Elizabeth St (West),2016-07-25T14:00:00Z,2016-07-26,0,51
QV Market-Elizabeth St (West),2016-07-25T15:00:00Z,2016-07-26,1,34
QV Market-Elizabeth St (West),2016-07-25T16:00:00Z,2016-07-26,2,35
QV Market-Elizabeth St (West),2016-07-25T17:00:00Z,2016-07-26,3,18
QV Market-Elizabeth St (West),2016-07-25T18:00:00Z,2016-07-26,4,23
QV Market-Elizabeth St (West),2016-07-25T19:00:00Z,2016-07-26,5,60
QV Market-Elizabeth St (West),2016-07-25T20:00:00Z,2016-07-26,6,154
QV Market-Elizabeth St (West),2016-07-25T21:00:00Z,2016-07-26,7,286
QV Market-Elizabeth St (West),2016-07-25T22:00:00Z,2016-07-26,8,676
QV Market-Elizabeth St (West),2016-07-25T23:00:00Z,2016-07-26,9,725
QV Market-Elizabeth St (West),2016-07-26T00:00:00Z,2016-07-26,10,869
QV Market-Elizabeth St (West),2016-07-26T01:00:00Z,2016-07-26,11,1207
QV Market-Elizabeth St (West),2016-07-26T02:00:00Z,2016-07-26,12,1901
QV Market-Elizabeth St (West),2016-07-26T03:00:00Z,2016-07-26,13,1704
QV Market-Elizabeth St (West),2016-07-26T04:00:00Z,2016-07-26,14,1078
QV Market-Elizabeth St (West),2016-07-26T05:00:00Z,2016-07-26,15,718
QV Market-Elizabeth St (West),2016-07-26T06:00:00Z,2016-07-26,16,622
QV Market-Elizabeth St (West),2016-07-26T07:00:00Z,2016-07-26,17,706
QV Market-Elizabeth St (West),2016-07-26T08:00:00Z,2016-07-26,18,598
QV Market-Elizabeth St (West),2016-07-26T09:00:00Z,2016-07-26,19,432
QV Market-Elizabeth St (West),2016-07-26T10:00:00Z,2016-07-26,20,380
QV Market-Elizabeth St (West),2016-07-26T11:00:00Z,2016-07-26,21,276
QV Market-Elizabeth St (West),2016-07-26T12:00:00Z,2016-07-26,22,216
QV Market-Elizabeth St (West),2016-07-26T13:00:00Z,2016-07-26,23,141
QV Market-Elizabeth St (West),2016-07-26T14:00:00Z,2016-07-27,0,71
QV Market-Elizabeth St (West),2016-07-26T15:00:00Z,2016-07-27,1,49
QV Market-Elizabeth St (West),2016-07-26T16:00:00Z,2016-07-27,2,42
QV Market-Elizabeth St (West),2016-07-26T17:00:00Z,2016-07-27,3,19
QV Market-Elizabeth St (West),2016-07-26T18:00:00Z,2016-07-27,4,31
QV Market-Elizabeth St (West),2016-07-26T19:00:00Z,2016-07-27,5,27
QV Market-Elizabeth St (West),2016-07-26T20:00:00Z,2016-07-27,6,131
QV Market-Elizabeth St (West),2016-07-26T21:00:00Z,2016-07-27,7,215
QV Market-Elizabeth St (West),2016-07-26T22:00:00Z,2016-07-27,8,457
QV Market-Elizabeth St (West),2016-07-26T23:00:00Z,2016-07-27,9,597
QV Market-Elizabeth St (West),2016-07-27T00:00:00Z,2016-07-27,10,646
QV Market-Elizabeth St (West),2016-07-27T01:00:00Z,2016-07-27,11,693
QV Market-Elizabeth St (West),2016-07-27T02:00:00Z,2016-07-27,12,1140
QV Market-Elizabeth St (West),2016-07-27T03:00:00Z,2016-07-27,13,1163
QV Market-Elizabeth St (West),2016-07-27T04:00:00Z,2016-07-27,14,751
QV Market-Elizabeth St (West),2016-07-27T05:00:00Z,2016-07-27,15,637
QV Market-Elizabeth St (West),2016-07-27T06:00:00Z,2016-07-27,16,762
QV Market-Elizabeth St (West),2016-07-27T07:00:00Z,2016-07-27,17,1061
QV Market-Elizabeth St (West),2016-07-27T08:00:00Z,2016-07-27,18,1286
QV Market-Elizabeth St (West),2016-07-27T09:00:00Z,2016-07-27,19,1330
QV Market-Elizabeth St (West),2016-07-27T10:00:00Z,2016-07-27,20,1089
QV Market-Elizabeth St (West),2016-07-27T11:00:00Z,2016-07-27,21,768
QV Market-Elizabeth St (West),2016-07-27T12:00:00Z,2016-07-27,22,438
QV Market-Elizabeth St (West),2016-07-27T13:00:00Z,2016-07-27,23,152
QV Market-Elizabeth St (West),2016-07-27T14:00:00Z,2016-07-28,0,98
QV Market-Elizabeth St (West),2016-07-27T15:00:00Z,2016-07-28,1,60
QV Market-Elizabeth St (West),2016-07-27T16:00:00Z,2016-07-28,2,35
QV Market-Elizabeth St (West),2016-07-27T17:00:00Z,2016-07-28,3,29
QV Market-Elizabeth St (West),2016-07-27T18:00:00Z,2016-07-28,4,30
QV Market-Elizabeth St (West),2016-07-27T19:00:00Z,2016-07-28,5,53
QV Market-Elizabeth St (West),2016-07-27T20:00:00Z,2016-07-28,6,129
QV Market-Elizabeth St (West),2016-07-27T21:00:00Z,2016-07-28,7,280
QV Market-Elizabeth St (West),2016-07-27T22:00:00Z,2016-07-28,8,618
QV Market-Elizabeth St (West),2016-07-27T23:00:00Z,2016-07-28,9,756
QV Market-Elizabeth St (West),2016-07-28T00:00:00Z,2016-07-28,10,951
QV Market-Elizabeth St (West),2016-07-28T01:00:00Z,2016-07-28,11,1121
QV Market-Elizabeth St (West),2016-07-28T02:00:00Z,2016-07-28,12,1772
QV Market-Elizabeth St (West),2016-07-28T03:00:00Z,2016-07-28,13,1707
QV Market-Elizabeth St (West),2016-07-28T04:00:00Z,2016-07-28,14,1121
QV Market-Elizabeth St (West),2016-07-28T05:00:00Z,2016-07-28,15,791
QV Market-Elizabeth St (West),2016-07-28T06:00:00Z,2016-07-28,16,702
QV Market-Elizabeth St (West),2016-07-28T07:00:00Z,2016-07-28,17,774
QV Market-Elizabeth St (West),2016-07-28T08:00:00Z,2016-07-28,18,637
QV Market-Elizabeth St (West),2016-07-28T09:00:00Z,2016-07-28,19,476
QV Market-Elizabeth St (West),2016-07-28T10:00:00Z,2016-07-28,20,452
QV Market-Elizabeth St (West),2016-07-28T11:00:00Z,2016-07-28,21,366
QV Market-Elizabeth St (West),2016-07-28T12:00:00Z,2016-07-28,22,241
QV Market-Elizabeth St (West),2016-07-28T13:00:00Z,2016-07-28,23,205
QV Market-Elizabeth St (West),2016-07-28T14:00:00Z,2016-07-29,0,108
QV Market-Elizabeth St (West),2016-07-28T15:00:00Z,2016-07-29,1,102
QV Market-Elizabeth St (West),2016-07-28T16:00:00Z,2016-07-29,2,85
QV Market-Elizabeth St (West),2016-07-28T17:00:00Z,2016-07-29,3,38
QV Market-Elizabeth St (West),2016-07-28T18:00:00Z,2016-07-29,4,62
QV Market-Elizabeth St (West),2016-07-28T19:00:00Z,2016-07-29,5,69
QV Market-Elizabeth St (West),2016-07-28T20:00:00Z,2016-07-29,6,175
QV Market-Elizabeth St (West),2016-07-28T21:00:00Z,2016-07-29,7,291
QV Market-Elizabeth St (West),2016-07-28T22:00:00Z,2016-07-29,8,631
QV Market-Elizabeth St (West),2016-07-28T23:00:00Z,2016-07-29,9,713
QV Market-Elizabeth St (West),2016-07-29T00:00:00Z,2016-07-29,10,1090
QV Market-Elizabeth St (West),2016-07-29T01:00:00Z,2016-07-29,11,1197
QV Market-Elizabeth St (West),2016-07-29T02:00:00Z,2016-07-29,12,1786
QV Market-Elizabeth St (West),2016-07-29T03:00:00Z,2016-07-29,13,1570
QV Market-Elizabeth St (West),2016-07-29T04:00:00Z,2016-07-29,14,1279
QV Market-Elizabeth St (West),2016-07-29T05:00:00Z,2016-07-29,15,1138
QV Market-Elizabeth St (West),2016-07-29T06:00:00Z,2016-07-29,16,815
QV Market-Elizabeth St (West),2016-07-29T07:00:00Z,2016-07-29,17,691
QV Market-Elizabeth St (West),2016-07-29T08:00:00Z,2016-07-29,18,613
QV Market-Elizabeth St (West),2016-07-29T09:00:00Z,2016-07-29,19,498
QV Market-Elizabeth St (West),2016-07-29T10:00:00Z,2016-07-29,20,441
QV Market-Elizabeth St (West),2016-07-29T11:00:00Z,2016-07-29,21,423
QV Market-Elizabeth St (West),2016-07-29T12:00:00Z,2016-07-29,22,430
QV Market-Elizabeth St (West),2016-07-29T13:00:00Z,2016-07-29,23,376
QV Market-Elizabeth St (West),2016-07-29T14:00:00Z,2016-07-30,0,220
QV Market-Elizabeth St (West),2016-07-29T15:00:00Z,2016-07-30,1,223
QV Market-Elizabeth St (West),2016-07-29T16:00:00Z,2016-07-30,2,183
QV Market-Elizabeth St (West),2016-07-29T17:00:00Z,2016-07-30,3,174
QV Market-Elizabeth St (West),2016-07-29T18:00:00Z,2016-07-30,4,111
QV Market-Elizabeth St (West),2016-07-29T19:00:00Z,2016-07-30,5,102
QV Market-Elizabeth St (West),2016-07-29T20:00:00Z,2016-07-30,6,178
QV Market-Elizabeth St (West),2016-07-29T21:00:00Z,2016-07-30,7,250
QV Market-Elizabeth St (West),2016-07-29T22:00:00Z,2016-07-30,8,479
QV Market-Elizabeth St (West),2016-07-29T23:00:00Z,2016-07-30,9,970
QV Market-Elizabeth St (West),2016-07-30T00:00:00Z,2016-07-30,10,1462
QV Market-Elizabeth St (West),2016-07-30T01:00:00Z,2016-07-30,11,1737
QV Market-Elizabeth St (West),2016-07-30T02:00:00Z,2016-07-30,12,2136
QV Market-Elizabeth St (West),2016-07-30T03:00:00Z,2016-07-30,13,2118
QV Market-Elizabeth St (West),2016-07-30T04:00:00Z,2016-07-30,14,2018
QV Market-Elizabeth St (West),2016-07-30T05:00:00Z,2016-07-30,15,1419
QV Market-Elizabeth St (West),2016-07-30T06:00:00Z,2016-07-30,16,840
QV Market-Elizabeth St (West),2016-07-30T07:00:00Z,2016-07-30,17,542
QV Market-Elizabeth St (West),2016-07-30T08:00:00Z,2016-07-30,18,510
QV Market-Elizabeth St (West),2016-07-30T09:00:00Z,2016-07-30,19,467
QV Market-Elizabeth St (West),2016-07-30T10:00:00Z,2016-07-30,20,401
QV Market-Elizabeth St (West),2016-07-30T11:00:00Z,2016-07-30,21,292
QV Market-Elizabeth St (West),2016-07-30T12:00:00Z,2016-07-30,22,365
QV Market-Elizabeth St (West),2016-07-30T13:00:00Z,2016-07-30,23,264
QV Market-Elizabeth St (West),2016-07-30T14:00:00Z,2016-07-31,0,153
QV Market-Elizabeth St (West),2016-07-30T15:00:00Z,2016-07-31,1,183
QV Market-Elizabeth St (West),2016-07-30T16:00:00Z,2016-07-31,2,144
QV Market-Elizabeth St (West),2016-07-30T17:00:00Z,2016-07-31,3,106
QV Market-Elizabeth St (West),2016-07-30T18:00:00Z,2016-07-31,4,72
QV Market-Elizabeth St (West),2016-07-30T19:00:00Z,2016-07-31,5,58
QV Market-Elizabeth St (West),2016-07-30T20:00:00Z,2016-07-31,6,63
QV Market-Elizabeth St (West),2016-07-30T21:00:00Z,2016-07-31,7,127
QV Market-Elizabeth St (West),2016-07-30T22:00:00Z,2016-07-31,8,331
QV Market-Elizabeth St (West),2016-07-30T23:00:00Z,2016-07-31,9,628
QV Market-Elizabeth St (West),2016-07-31T00:00:00Z,2016-07-31,10,1075
QV Market-Elizabeth St (West),2016-07-31T01:00:00Z,2016-07-31,11,1468
QV Market-Elizabeth St (West),2016-07-31T02:00:00Z,2016-07-31,12,1770
QV Market-Elizabeth St (West),2016-07-31T03:00:00Z,2016-07-31,13,1917
QV Market-Elizabeth St (West),2016-07-31T04:00:00Z,2016-07-31,14,1904
QV Market-Elizabeth St (West),2016-07-31T05:00:00Z,2016-07-31,15,1522
QV Market-Elizabeth St (West),2016-07-31T06:00:00Z,2016-07-31,16,1008
QV Market-Elizabeth St (West),2016-07-31T07:00:00Z,2016-07-31,17,539
QV Market-Elizabeth St (West),2016-07-31T08:00:00Z,2016-07-31,18,408
QV Market-Elizabeth St (West),2016-07-31T09:00:00Z,2016-07-31,19,415
QV Market-Elizabeth St (West),2016-07-31T10:00:00Z,2016-07-31,20,358
QV Market-Elizabeth St (West),2016-07-31T11:00:00Z,2016-07-31,21,295
QV Market-Elizabeth St (West),2016-07-31T12:00:00Z,2016-07-31,22,152
QV Market-Elizabeth St (West),2016-07-31T13:00:00Z,2016-07-31,23,130
QV Market-Elizabeth St (West),2016-07-31T14:00:00Z,2016-08-01,0,90
QV Market-Elizabeth St (West),2016-07-31T15:00:00Z,2016-08-01,1,44
QV Market-Elizabeth St (West),2016-07-31T16:00:00Z,2016-08-01,2,55
QV Market-Elizabeth St (West),2016-07-31T17:00:00Z,2016-08-01,3,41
QV Market-Elizabeth St (West),2016-07-31T18:00:00Z,2016-08-01,4,21
QV Market-Elizabeth St (West),2016-07-31T19:00:00Z,2016-08-01,5,28
QV Market-Elizabeth St (West),2016-07-31T20:00:00Z,2016-08-01,6,111
QV Market-Elizabeth St (West),2016-07-31T21:00:00Z,2016-08-01,7,174
QV Market-Elizabeth St (West),2016-07-31T22:00:00Z,2016-08-01,8,337
QV Market-Elizabeth St (West),2016-07-31T23:00:00Z,2016-08-01,9,488
QV Market-Elizabeth St (West),2016-08-01T00:00:00Z,2016-08-01,10,504
QV Market-Elizabeth St (West),2016-08-01T01:00:00Z,2016-08-01,11,625
QV Market-Elizabeth St (West),2016-08-01T02:00:00Z,2016-08-01,12,953
QV Market-Elizabeth St (West),2016-08-01T03:00:00Z,2016-08-01,13,1042
QV Market-Elizabeth St (West),2016-08-01T04:00:00Z,2016-08-01,14,712
QV Market-Elizabeth St (West),2016-08-01T05:00:00Z,2016-08-01,15,590
QV Market-Elizabeth St (West),2016-08-01T06:00:00Z,2016-08-01,16,448
QV Market-Elizabeth St (West),2016-08-01T07:00:00Z,2016-08-01,17,530
QV Market-Elizabeth St (West),2016-08-01T08:00:00Z,2016-08-01,18,511
QV Market-Elizabeth St (West),2016-08-01T09:00:00Z,2016-08-01,19,406
QV Market-Elizabeth St (West),2016-08-01T10:00:00Z,2016-08-01,20,391
QV Market-Elizabeth St (West),2016-08-01T11:00:00Z,2016-08-01,21,290
QV Market-Elizabeth St (West),2016-08-01T12:00:00Z,2016-08-01,22,177
QV Market-Elizabeth St (West),2016-08-01T13:00:00Z,2016-08-01,23,89
QV Market-Elizabeth St (West),2016-08-01T14:00:00Z,2016-08-02,0,88
QV Market-Elizabeth St (West),2016-08-01T15:00:00Z,2016-08-02,1,55
QV Market-Elizabeth St (West),2016-08-01T16:00:00Z,2016-08-02,2,34
QV Market-Elizabeth St (West),2016-08-01T17:00:00Z,2016-08-02,3,35
QV Market-Elizabeth St (West),2016-08-01T18:00:00Z,2016-08-02,4,44
QV Market-Elizabeth St (West),2016-08-01T19:00:00Z,2016-08-02,5,60
QV Market-Elizabeth St (West),2016-08-01T20:00:00Z,2016-08-02,6,142
QV Market-Elizabeth St (West),2016-08-01T21:00:00Z,2016-08-02,7,270
QV Market-Elizabeth St (West),2016-08-01T22:00:00Z,2016-08-02,8,606
QV Market-Elizabeth St (West),2016-08-01T23:00:00Z,2016-08-02,9,737
QV Market-Elizabeth St (West),2016-08-02T00:00:00Z,2016-08-02,10,916
QV Market-Elizabeth St (West),2016-08-02T01:00:00Z,2016-08-02,11,1035
QV Market-Elizabeth St (West),2016-08-02T02:00:00Z,2016-08-02,12,1712
QV Market-Elizabeth St (West),2016-08-02T03:00:00Z,2016-08-02,13,1738
QV Market-Elizabeth St (West),2016-08-02T04:00:00Z,2016-08-02,14,1107
QV Market-Elizabeth St (West),2016-08-02T05:00:00Z,2016-08-02,15,864
QV Market-Elizabeth St (West),2016-08-02T06:00:00Z,2016-08-02,16,643
QV Market-Elizabeth St (West),2016-08-02T07:00:00Z,2016-08-02,17,707
QV Market-Elizabeth St (West),2016-08-02T08:00:00Z,2016-08-02,18,548
QV Market-Elizabeth St (West),2016-08-02T09:00:00Z,2016-08-02,19,504
QV Market-Elizabeth St (West),2016-08-02T10:00:00Z,2016-08-02,20,418
QV Market-Elizabeth St (West),2016-08-02T11:00:00Z,2016-08-02,21,323
QV Market-Elizabeth St (West),2016-08-02T12:00:00Z,2016-08-02,22,194
QV Market-Elizabeth St (West),2016-08-02T13:00:00Z,2016-08-02,23,169
QV Market-Elizabeth St (West),2016-08-02T14:00:00Z,2016-08-03,0,81
QV Market-Elizabeth St (West),2016-08-02T15:00:00Z,2016-08-03,1,45
QV Market-Elizabeth St (West),2016-08-02T16:00:00Z,2016-08-03,2,43
QV Market-Elizabeth St (West),2016-08-02T17:00:00Z,2016-08-03,3,17
QV Market-Elizabeth St (West),2016-08-02T18:00:00Z,2016-08-03,4,29
QV Market-Elizabeth St (West),2016-08-02T19:00:00Z,2016-08-03,5,38
QV Market-Elizabeth St (West),2016-08-02T20:00:00Z,2016-08-03,6,117
QV Market-Elizabeth St (West),2016-08-02T21:00:00Z,2016-08-03,7,210
QV Market-Elizabeth St (West),2016-08-02T22:00:00Z,2016-08-03,8,524
QV Market-Elizabeth St (West),2016-08-02T23:00:00Z,2016-08-03,9,550
QV Market-Elizabeth St (West),2016-08-03T00:00:00Z,2016-08-03,10,575
QV Market-Elizabeth St (West),2016-08-03T01:00:00Z,2016-08-03,11,738
QV Market-Elizabeth St (West),2016-08-03T02:00:00Z,2016-08-03,12,1239
QV Market-Elizabeth St (West),2016-08-03T03:00:00Z,2016-08-03,13,1119
QV Market-Elizabeth St (West),2016-08-03T04:00:00Z,2016-08-03,14,688
QV Market-Elizabeth St (West),2016-08-03T05:00:00Z,2016-08-03,15,714
QV Market-Elizabeth St (West),2016-08-03T06:00:00Z,2016-08-03,16,703
QV Market-Elizabeth St (West),2016-08-03T07:00:00Z,2016-08-03,17,1026
QV Market-Elizabeth St (West),2016-08-03T08:00:00Z,2016-08-03,18,1276
QV Market-Elizabeth St (West),2016-08-03T09:00:00Z,2016-08-03,19,1303
QV Market-Elizabeth St (West),2016-08-03T10:00:00Z,2016-08-03,20,1139
QV Market-Elizabeth St (West),2016-08-03T11:00:00Z,2016-08-03,21,746
QV Market-Elizabeth St (West),2016-08-03T12:00:00Z,2016-08-03,22,375
QV Market-Elizabeth St (West),2016-08-03T13:00:00Z,2016-08-03,23,147
QV Market-Elizabeth St (West),2016-08-03T14:00:00Z,2016-08-04,0,123
QV Market-Elizabeth St (West),2016-08-03T15:00:00Z,2016-08-04,1,47
QV Market-Elizabeth St (West),2016-08-03T16:00:00Z,2016-08-04,2,60
QV Market-Elizabeth St (West),2016-08-03T17:00:00Z,2016-08-04,3,39
QV Market-Elizabeth St (West),2016-08-03T18:00:00Z,2016-08-04,4,22
QV Market-Elizabeth St (West),2016-08-03T19:00:00Z,2016-08-04,5,56
QV Market-Elizabeth St (West),2016-08-03T20:00:00Z,2016-08-04,6,151
QV Market-Elizabeth St (West),2016-08-03T21:00:00Z,2016-08-04,7,284
QV Market-Elizabeth St (West),2016-08-03T22:00:00Z,2016-08-04,8,669
QV Market-Elizabeth St (West),2016-08-03T23:00:00Z,2016-08-04,9,830
QV Market-Elizabeth St (West),2016-08-04T00:00:00Z,2016-08-04,10,838
QV Market-Elizabeth St (West),2016-08-04T01:00:00Z,2016-08-04,11,1132
QV Market-Elizabeth St (West),2016-08-04T02:00:00Z,2016-08-04,12,1982
QV Market-Elizabeth St (West),2016-08-04T03:00:00Z,2016-08-04,13,1675
QV Market-Elizabeth St (West),2016-08-04T04:00:00Z,2016-08-04,14,1206
QV Market-Elizabeth St (West),2016-08-04T05:00:00Z,2016-08-04,15,955
QV Market-Elizabeth St (West),2016-08-04T06:00:00Z,2016-08-04,16,801
QV Market-Elizabeth St (West),2016-08-04T07:00:00Z,2016-08-04,17,719
QV Market-Elizabeth St (West),2016-08-04T08:00:00Z,2016-08-04,18,707
QV Market-Elizabeth St (West),2016-08-04T09:00:00Z,2016-08-04,19,493
QV Market-Elizabeth St (West),2016-08-04T10:00:00Z,2016-08-04,20,455
QV Market-Elizabeth St (West),2016-08-04T11:00:00Z,2016-08-04,21,382
QV Market-Elizabeth St (West),2016-08-04T12:00:00Z,2016-08-04,22,257
QV Market-Elizabeth St (West),2016-08-04T13:00:00Z,2016-08-04,23,175
QV Market-Elizabeth St (West),2016-08-04T14:00:00Z,2016-08-05,0,126
QV Market-Elizabeth St (West),2016-08-04T15:00:00Z,2016-08-05,1,107
QV Market-Elizabeth St (West),2016-08-04T16:00:00Z,2016-08-05,2,52
QV Market-Elizabeth St (West),2016-08-04T17:00:00Z,2016-08-05,3,45
QV Market-Elizabeth St (West),2016-08-04T18:00:00Z,2016-08-05,4,37
QV Market-Elizabeth St (West),2016-08-04T19:00:00Z,2016-08-05,5,68
QV Market-Elizabeth St (West),2016-08-04T20:00:00Z,2016-08-05,6,150
QV Market-Elizabeth St (West),2016-08-04T21:00:00Z,2016-08-05,7,287
QV Market-Elizabeth St (West),2016-08-04T22:00:00Z,2016-08-05,8,625
QV Market-Elizabeth St (West),2016-08-04T23:00:00Z,2016-08-05,9,772
QV Market-Elizabeth St (West),2016-08-05T00:00:00Z,2016-08-05,10,946
QV Market-Elizabeth St (West),2016-08-05T01:00:00Z,2016-08-05,11,1161
QV Market-Elizabeth St (West),2016-08-05T02:00:00Z,2016-08-05,12,1868
QV Market-Elizabeth St (West),2016-08-05T03:00:00Z,2016-08-05,13,1972
QV Market-Elizabeth St (West),2016-08-05T04:00:00Z,2016-08-05,14,1417
QV Market-Elizabeth St (West),2016-08-05T05:00:00Z,2016-08-05,15,1305
QV Market-Elizabeth St (West),2016-08-05T06:00:00Z,2016-08-05,16,1062
QV Market-Elizabeth St (West),2016-08-05T07:00:00Z,2016-08-05,17,839
QV Market-Elizabeth St (West),2016-08-05T08:00:00Z,2016-08-05,18,682
QV Market-Elizabeth St (West),2016-08-05T09:00:00Z,2016-08-05,19,499
QV Market-Elizabeth St (West),2016-08-05T10:00:00Z,2016-08-05,20,506
QV Market-Elizabeth St (West),2016-08-05T11:00:00Z,2016-08-05,21,481
QV Market-Elizabeth St (West),2016-08-05T12:00:00Z,2016-08-05,22,331
QV Market-Elizabeth St (West),2016-08-05T13:00:00Z,2016-08-05,23,374
QV Market-Elizabeth St (West),2016-08-05T14:00:00Z,2016-08-06,0,208
QV Market-Elizabeth St (West),2016-08-05T15:00:00Z,2016-08-06,1,223
QV Market-Elizabeth St (West),2016-08-05T16:00:00Z,2016-08-06,2,136
QV Market-Elizabeth St (West),2016-08-05T17:00:00Z,2016-08-06,3,118
QV Market-Elizabeth St (West),2016-08-05T18:00:00Z,2016-08-06,4,86
QV Market-Elizabeth St (West),2016-08-05T19:00:00Z,2016-08-06,5,95
QV Market-Elizabeth St (West),2016-08-05T20:00:00Z,2016-08-06,6,164
QV Market-Elizabeth St (West),2016-08-05T21:00:00Z,2016-08-06,7,299
QV Market-Elizabeth St (West),2016-08-05T22:00:00Z,2016-08-06,8,474
QV Market-Elizabeth St (West),2016-08-05T23:00:00Z,2016-08-06,9,958
QV Market-Elizabeth St (West),2016-08-06T00:00:00Z,2016-08-06,10,1293
QV Market-Elizabeth St (West),2016-08-06T01:00:00Z,2016-08-06,11,1764
QV Market-Elizabeth St (West),2016-08-06T02:00:00Z,2016-08-06,12,1977
QV Market-Elizabeth St (West),2016-08-06T03:00:00Z,2016-08-06,13,2046
QV Market-Elizabeth St (West),2016-08-06T04:00:00Z,2016-08-06,14,1900
QV Market-Elizabeth St (West),2016-08-06T05:00:00Z,2016-08-06,15,1474
QV Market-Elizabeth St (West),2016-08-06T06:00:00Z,2016-08-06,16,954
QV Market-Elizabeth St (West),2016-08-06T07:00:00Z,2016-08-06,17,603
QV Market-Elizabeth St (West),2016-08-06T08:00:00Z,2016-08-06,18,600
QV Market-Elizabeth St (West),2016-08-06T09:00:00Z,2016-08-06,19,515
QV Market-Elizabeth St (West),2016-08-06T10:00:00Z,2016-08-06,20,418
QV Market-Elizabeth St (West),2016-08-06T11:00:00Z,2016-08-06,21,365
QV Market-Elizabeth St (West),2016-08-06T12:00:00Z,2016-08-06,22,296
QV Market-Elizabeth St (West),2016-08-06T13:00:00Z,2016-08-06,23,294
QV Market-Elizabeth St (West),2016-08-06T14:00:00Z,2016-08-07,0,220
QV Market-Elizabeth St (West),2016-08-06T15:00:00Z,2016-08-07,1,231
QV Market-Elizabeth St (West),2016-08-06T16:00:00Z,2016-08-07,2,159
QV Market-Elizabeth St (West),2016-08-06T17:00:00Z,2016-08-07,3,129
QV Market-Elizabeth St (West),2016-08-06T18:00:00Z,2016-08-07,4,107
QV Market-Elizabeth St (West),2016-08-06T19:00:00Z,2016-08-07,5,41
QV Market-Elizabeth St (West),2016-08-06T20:00:00Z,2016-08-07,6,79
QV Market-Elizabeth St (West),2016-08-06T21:00:00Z,2016-08-07,7,131
QV Market-Elizabeth St (West),2016-08-06T22:00:00Z,2016-08-07,8,330
QV Market-Elizabeth St (West),2016-08-06T23:00:00Z,2016-08-07,9,728
QV Market-Elizabeth St (West),2016-08-07T00:00:00Z,2016-08-07,10,1113
QV Market-Elizabeth St (West),2016-08-07T01:00:00Z,2016-08-07,11,1515
QV Market-Elizabeth St (West),2016-08-07T02:00:00Z,2016-08-07,12,1825
QV Market-Elizabeth St (West),2016-08-07T03:00:00Z,2016-08-07,13,1813
QV Market-Elizabeth St (West),2016-08-07T04:00:00Z,2016-08-07,14,1728
QV Market-Elizabeth St (West),2016-08-07T05:00:00Z,2016-08-07,15,1400
QV Market-Elizabeth St (West),2016-08-07T06:00:00Z,2016-08-07,16,981
QV Market-Elizabeth St (West),2016-08-07T07:00:00Z,2016-08-07,17,577
QV Market-Elizabeth St (West),2016-08-07T08:00:00Z,2016-08-07,18,502
QV Market-Elizabeth St (West),2016-08-07T09:00:00Z,2016-08-07,19,451
QV Market-Elizabeth St (West),2016-08-07T10:00:00Z,2016-08-07,20,321
QV Market-Elizabeth St (West),2016-08-07T11:00:00Z,2016-08-07,21,322
QV Market-Elizabeth St (West),2016-08-07T12:00:00Z,2016-08-07,22,191
QV Market-Elizabeth St (West),2016-08-07T13:00:00Z,2016-08-07,23,145
QV Market-Elizabeth St (West),2016-08-07T14:00:00Z,2016-08-08,0,102
QV Market-Elizabeth St (West),2016-08-07T15:00:00Z,2016-08-08,1,55
QV Market-Elizabeth St (West),2016-08-07T16:00:00Z,2016-08-08,2,41
QV Market-Elizabeth St (West),2016-08-07T17:00:00Z,2016-08-08,3,24
QV Market-Elizabeth St (West),2016-08-07T18:00:00Z,2016-08-08,4,19
