Week,Airports,Class,Passengers
1990 W28,SYD-OOL,Economy,3509
1990 W29,SYD-OOL,Economy,2476
1990 W30,SYD-OOL,Economy,2637
1990 W31,SYD-OOL,Economy,2603
1990 W32,SYD-OOL,Economy,2869
1990 W33,SYD-OOL,Economy,2621
1990 W34,SYD-OOL,Economy,3040
1990 W35,SYD-OOL,Economy,3295
1990 W36,SYD-OOL,Economy,3685
1990 W37,SYD-OOL,Economy,5005
1990 W38,SYD-OOL,Economy,4622
1990 W39,SYD-OOL,Economy,5115
1990 W40,SYD-OOL,Economy,4005
1990 W41,SYD-OOL,Economy,3994
1990 W42,SYD-OOL,Economy,3696
1990 W43,SYD-OOL,Economy,3634
1990 W44,SYD-OOL,Economy,3402
1990 W45,SYD-OOL,Economy,3672
1990 W46,SYD-OOL,Economy,3462
1990 W47,SYD-OOL,Economy,3589
1990 W48,SYD-OOL,Economy,3931
1990 W49,SYD-OOL,Economy,3932
1990 W50,SYD-OOL,Economy,4540
1990 W51,SYD-OOL,Economy,5962
1990 W52,SYD-OOL,Economy,6091
1991 W01,SYD-OOL,Economy,5732
1991 W02,SYD-OOL,Economy,5320
1991 W03,SYD-OOL,Economy,4778
1991 W04,SYD-OOL,Economy,4051
1991 W05,SYD-OOL,Economy,3421
1991 W06,SYD-OOL,Economy,3207
1991 W07,SYD-OOL,Economy,3468
1991 W08,SYD-OOL,Economy,2929
1991 W09,SYD-OOL,Economy,3060
1991 W10,SYD-OOL,Economy,3383
1991 W11,SYD-OOL,Economy,3574
1991 W12,SYD-OOL,Economy,4369
1991 W13,SYD-OOL,Economy,3517
1991 W14,SYD-OOL,Economy,2782
1991 W15,SYD-OOL,Economy,2776
1991 W16,SYD-OOL,Economy,3206
1991 W17,SYD-OOL,Economy,2968
1991 W18,SYD-OOL,Economy,2884
1991 W19,SYD-OOL,Economy,2845
1991 W20,SYD-OOL,Economy,2854
1991 W21,SYD-OOL,Economy,2657
1991 W22,SYD-OOL,Economy,3077
1991 W23,SYD-OOL,Economy,3673
1991 W24,SYD-OOL,Economy,3491
1991 W25,SYD-OOL,Economy,3696
1991 W26,SYD-OOL,Economy,4378
1991 W27,SYD-OOL,Economy,4591
1991 W28,SYD-OOL,Economy,4353
1991 W29,SYD-OOL,Economy,3770
1991 W30,SYD-OOL,Economy,3401
1991 W31,SYD-OOL,Economy,3347
1991 W32,SYD-OOL,Economy,3923
1991 W33,SYD-OOL,Economy,3903
1991 W34,SYD-OOL,Economy,4597
1991 W35,SYD-OOL,Economy,4916
1991 W36,SYD-OOL,Economy,4331
1991 W37,SYD-OOL,Economy,4018
1991 W38,SYD-OOL,Economy,5672
1991 W39,SYD-OOL,Economy,5471
1991 W40,SYD-OOL,Economy,6145
1991 W41,SYD-OOL,Economy,5860
1991 W42,SYD-OOL,Economy,5241
1991 W43,SYD-OOL,Economy,4923
1991 W44,SYD-OOL,Economy,5118
1991 W45,SYD-OOL,Economy,5145
1991 W46,SYD-OOL,Economy,5259
1991 W47,SYD-OOL,Economy,5681
1991 W48,SYD-OOL,Economy,5756
1991 W49,SYD-OOL,Economy,5737
1991 W50,SYD-OOL,Economy,6104
1991 W51,SYD-OOL,Economy,7120
1991 W52,SYD-OOL,Economy,7573
1992 W01,SYD-OOL,Economy,6971
1992 W02,SYD-OOL,Economy,5679
1992 W03,SYD-OOL,Economy,5521
1992 W04,SYD-OOL,Economy,4052
1992 W05,SYD-OOL,Economy,4649
1992 W06,SYD-OOL,Economy,4246
1992 W07,SYD-OOL,Economy,3930
1992 W08,SYD-OOL,Economy,3952
1992 W09,SYD-OOL,Economy,3714
1992 W10,SYD-OOL,Economy,3816
1992 W11,SYD-OOL,Economy,3868
1992 W12,SYD-OOL,Economy,3738
1992 W13,SYD-OOL,Economy,3158
1992 W14,SYD-OOL,Economy,4147
1992 W15,SYD-OOL,Economy,4595
1992 W16,SYD-OOL,Economy,4061
1992 W17,SYD-OOL,Economy,3734
1992 W18,SYD-OOL,Economy,3646
1992 W19,SYD-OOL,Economy,4760
1992 W20,SYD-OOL,Economy,4444
1992 W21,SYD-OOL,Economy,4027
1992 W22,SYD-OOL,Economy,4088
1992 W23,SYD-OOL,Economy,4360
1992 W24,SYD-OOL,Economy,4121
1992 W25,SYD-OOL,Economy,4776
1992 W26,SYD-OOL,Economy,4914
1992 W27,SYD-OOL,Economy,5383
1992 W28,SYD-OOL,Economy,5556
1992 W29,SYD-OOL,Economy,5454
1992 W30,SYD-OOL,Economy,4563
1992 W31,SYD-OOL,Economy,4986
1992 W32,SYD-OOL,Economy,5054
1992 W33,SYD-OOL,Economy,5171
1992 W34,SYD-OOL,Economy,5874
1992 W35,SYD-OOL,Economy,5282
1992 W36,SYD-OOL,Economy,5519
1992 W37,SYD-OOL,Economy,6086
1992 W38,SYD-OOL,Economy,5824
1992 W39,SYD-OOL,Economy,6960
1992 W40,SYD-OOL,Economy,6817
1992 W41,SYD-OOL,Economy,6001
1992 W42,SYD-OOL,Economy,4733
1992 W43,SYD-OOL,Economy,5740
1992 W44,SYD-OOL,Economy,5844
1992 W45,SYD-OOL,Economy,6155
1992 W46,SYD-OOL,Economy,5926
1992 W47,SYD-OOL,Economy,6334
1987 W26,SYD-OOL,First,163
1987 W27,SYD-OOL,First,159
1987 W28,SYD-OOL,First,181
1987 W29,SYD-OOL,First,163
1987 W30,SYD-OOL,First,106
1987 W31,SYD-OOL,First,137
1987 W32,SYD-OOL,First,192
1987 W33,SYD-OOL,First,168
1987 W34,SYD-OOL,First,203
1987 W35,SYD-OOL,First,176
1987 W36,SYD-OOL,First,168
1987 W37,SYD-OOL,First,211
1987 W39,SYD-OOL,First,285
1987 W40,SYD-OOL,First,229
1987 W41,SYD-OOL,First,193
1987 W42,SYD-OOL,First,229
1987 W43,SYD-OOL,First,240
1987 W44,SYD-OOL,First,209
1987 W45,SYD-OOL,First,161
1987 W46,SYD-OOL,First,181
1987 W47,SYD-OOL,First,209
1987 W48,SYD-OOL,First,199
1987 W49,SYD-OOL,First,207
1987 W50,SYD-OOL,First,195
1987 W51,SYD-OOL,First,221
1987 W52,SYD-OOL,First,242
1987 W53,SYD-OOL,First,373
1988 W01,SYD-OOL,First,361
1988 W02,SYD-OOL,First,220
1988 W03,SYD-OOL,First,216
1988 W04,SYD-OOL,First,188
1988 W05,SYD-OOL,First,219
1988 W06,SYD-OOL,First,183
1988 W07,SYD-OOL,First,165
1988 W08,SYD-OOL,First,214
1988 W09,SYD-OOL,First,176
1988 W10,SYD-OOL,First,171
1988 W11,SYD-OOL,First,183
1988 W12,SYD-OOL,First,292
1988 W13,SYD-OOL,First,241
1988 W14,SYD-OOL,First,154
1988 W15,SYD-OOL,First,218
1988 W16,SYD-OOL,First,150
1988 W17,SYD-OOL,First,245
1988 W18,SYD-OOL,First,143
1988 W19,SYD-OOL,First,155
1988 W20,SYD-OOL,First,171
1988 W21,SYD-OOL,First,177
1988 W22,SYD-OOL,First,208
1988 W23,SYD-OOL,First,225
1988 W24,SYD-OOL,First,172
1988 W25,SYD-OOL,First,185
1988 W26,SYD-OOL,First,233
1988 W27,SYD-OOL,First,245
1988 W28,SYD-OOL,First,227
1988 W29,SYD-OOL,First,271
1988 W30,SYD-OOL,First,196
1988 W31,SYD-OOL,First,240
1988 W32,SYD-OOL,First,168
1988 W33,SYD-OOL,First,221
1988 W34,SYD-OOL,First,210
1988 W35,SYD-OOL,First,200
1988 W36,SYD-OOL,First,224
1988 W37,SYD-OOL,First,217
1988 W38,SYD-OOL,First,202
1988 W39,SYD-OOL,First,171
1988 W40,SYD-OOL,First,205
1988 W41,SYD-OOL,First,182
1988 W42,SYD-OOL,First,198
1988 W43,SYD-OOL,First,204
1988 W44,SYD-OOL,First,300
1988 W45,SYD-OOL,First,235
1988 W46,SYD-OOL,First,326
1988 W47,SYD-OOL,First,262
1988 W48,SYD-OOL,First,313
1988 W49,SYD-OOL,First,201
1988 W50,SYD-OOL,First,202
1988 W51,SYD-OOL,First,219
1988 W52,SYD-OOL,First,316
1989 W01,SYD-OOL,First,302
1989 W02,SYD-OOL,First,334
1989 W03,SYD-OOL,First,254
1989 W04,SYD-OOL,First,174
1989 W05,SYD-OOL,First,196
1989 W06,SYD-OOL,First,246
1989 W07,SYD-OOL,First,193
1989 W08,SYD-OOL,First,203
1989 W09,SYD-OOL,First,197
1989 W10,SYD-OOL,First,193
1989 W11,SYD-OOL,First,239
1989 W12,SYD-OOL,First,211
1989 W13,SYD-OOL,First,206
1989 W14,SYD-OOL,First,231
1989 W15,SYD-OOL,First,191
1989 W16,SYD-OOL,First,254
1989 W17,SYD-OOL,First,291
1989 W18,SYD-OOL,First,197
1989 W19,SYD-OOL,First,223
1989 W20,SYD-OOL,First,182
1989 W21,SYD-OOL,First,187
1989 W22,SYD-OOL,First,233
1989 W23,SYD-OOL,First,274
1989 W24,SYD-OOL,First,199
1989 W25,SYD-OOL,First,199
1989 W26,SYD-OOL,First,233
1989 W27,SYD-OOL,First,186
1989 W28,SYD-OOL,First,170
1989 W29,SYD-OOL,First,155
1989 W30,SYD-OOL,First,146
1989 W31,SYD-OOL,First,146
1989 W32,SYD-OOL,First,131
1989 W33,SYD-OOL,First,58
1989 W34,SYD-OOL,First,0
1989 W35,SYD-OOL,First,0
1989 W36,SYD-OOL,First,0
1989 W37,SYD-OOL,First,0
1989 W38,SYD-OOL,First,0
1989 W39,SYD-OOL,First,0
1989 W40,SYD-OOL,First,0
1989 W41,SYD-OOL,First,0
1989 W42,SYD-OOL,First,0
1989 W43,SYD-OOL,First,18
1989 W44,SYD-OOL,First,0
1989 W45,SYD-OOL,First,4
1989 W46,SYD-OOL,First,41
1989 W47,SYD-OOL,First,10
1989 W48,SYD-OOL,First,31
1989 W49,SYD-OOL,First,36
1989 W50,SYD-OOL,First,36
1989 W51,SYD-OOL,First,59
1989 W52,SYD-OOL,First,24
1990 W01,SYD-OOL,First,40
1990 W02,SYD-OOL,First,50
1990 W03,SYD-OOL,First,103
1990 W04,SYD-OOL,First,113
1990 W05,SYD-OOL,First,109
1990 W06,SYD-OOL,First,98
1990 W07,SYD-OOL,First,98
1990 W08,SYD-OOL,First,131
1990 W09,SYD-OOL,First,107
1990 W10,SYD-OOL,First,126
1990 W11,SYD-OOL,First,95
1990 W12,SYD-OOL,First,111
1990 W13,SYD-OOL,First,150
1990 W14,SYD-OOL,First,176
1990 W15,SYD-OOL,First,248
1990 W16,SYD-OOL,First,148
1990 W17,SYD-OOL,First,182
1990 W18,SYD-OOL,First,185
1990 W19,SYD-OOL,First,159
1990 W20,SYD-OOL,First,130
1990 W21,SYD-OOL,First,101
1990 W22,SYD-OOL,First,196
1990 W23,SYD-OOL,First,175
1990 W24,SYD-OOL,First,130
1990 W25,SYD-OOL,First,132
1990 W26,SYD-OOL,First,98
1990 W27,SYD-OOL,First,154
1990 W28,SYD-OOL,First,172
1990 W29,SYD-OOL,First,109
1990 W30,SYD-OOL,First,107
1990 W31,SYD-OOL,First,89
1990 W32,SYD-OOL,First,111
1990 W33,SYD-OOL,First,88
1990 W34,SYD-OOL,First,97
1990 W35,SYD-OOL,First,102
1990 W36,SYD-OOL,First,100
1990 W37,SYD-OOL,First,121
1990 W38,SYD-OOL,First,145
1990 W39,SYD-OOL,First,164
1990 W40,SYD-OOL,First,149
1990 W41,SYD-OOL,First,126
1990 W42,SYD-OOL,First,159
1990 W43,SYD-OOL,First,113
1990 W44,SYD-OOL,First,161
1990 W45,SYD-OOL,First,140
1990 W46,SYD-OOL,First,148
1990 W47,SYD-OOL,First,159
1990 W48,SYD-OOL,First,69
1990 W49,SYD-OOL,First,64
1990 W50,SYD-OOL,First,114
1990 W51,SYD-OOL,First,132
1990 W52,SYD-OOL,First,111
1991 W01,SYD-OOL,First,143
1991 W02,SYD-OOL,First,152
1991 W03,SYD-OOL,First,100
1991 W04,SYD-OOL,First,86
1991 W05,SYD-OOL,First,96
1991 W06,SYD-OOL,First,117
1991 W07,SYD-OOL,First,129
1991 W08,SYD-OOL,First,143
1991 W09,SYD-OOL,First,70
1991 W10,SYD-OOL,First,133
1991 W11,SYD-OOL,First,138
1991 W12,SYD-OOL,First,105
1991 W13,SYD-OOL,First,65
1991 W14,SYD-OOL,First,99
1991 W15,SYD-OOL,First,76
1991 W16,SYD-OOL,First,101
1991 W17,SYD-OOL,First,104
1991 W18,SYD-OOL,First,69
1991 W19,SYD-OOL,First,74
1991 W20,SYD-OOL,First,83
1991 W21,SYD-OOL,First,80
1991 W22,SYD-OOL,First,121
1991 W23,SYD-OOL,First,87
1991 W24,SYD-OOL,First,76
1991 W25,SYD-OOL,First,69
1991 W26,SYD-OOL,First,74
1991 W27,SYD-OOL,First,76
1991 W28,SYD-OOL,First,80
1991 W29,SYD-OOL,First,62
1991 W30,SYD-OOL,First,71
1991 W31,SYD-OOL,First,62
1991 W32,SYD-OOL,First,72
1991 W33,SYD-OOL,First,43
1991 W34,SYD-OOL,First,72
1991 W35,SYD-OOL,First,71
1991 W36,SYD-OOL,First,54
1991 W37,SYD-OOL,First,97
1991 W38,SYD-OOL,First,73
1991 W39,SYD-OOL,First,117
1991 W40,SYD-OOL,First,75
1991 W41,SYD-OOL,First,83
1991 W42,SYD-OOL,First,66
1991 W43,SYD-OOL,First,108
1991 W44,SYD-OOL,First,124
1991 W45,SYD-OOL,First,102
1991 W46,SYD-OOL,First,92
1991 W47,SYD-OOL,First,79
1991 W48,SYD-OOL,First,68
1991 W49,SYD-OOL,First,109
1991 W50,SYD-OOL,First,49
1991 W51,SYD-OOL,First,88
1991 W52,SYD-OOL,First,95
1992 W01,SYD-OOL,First,110
1992 W02,SYD-OOL,First,101
1992 W03,SYD-OOL,First,61
1992 W04,SYD-OOL,First,65
1992 W05,SYD-OOL,First,195
1992 W06,SYD-OOL,First,206
1992 W07,SYD-OOL,First,156
1992 W08,SYD-OOL,First,170
1992 W09,SYD-OOL,First,244
1992 W10,SYD-OOL,First,268
1992 W11,SYD-OOL,First,294
1992 W12,SYD-OOL,First,270
1992 W13,SYD-OOL,First,178
1992 W14,SYD-OOL,First,247
1992 W15,SYD-OOL,First,234
1992 W16,SYD-OOL,First,232
1992 W17,SYD-OOL,First,193
1992 W18,SYD-OOL,First,190
1992 W19,SYD-OOL,First,295
1992 W20,SYD-OOL,First,286
1992 W21,SYD-OOL,First,210
1992 W22,SYD-OOL,First,207
1992 W23,SYD-OOL,First,170
1992 W24,SYD-OOL,First,148
1992 W25,SYD-OOL,First,140
1992 W26,SYD-OOL,First,125
1992 W27,SYD-OOL,First,169
1992 W28,SYD-OOL,First,188
1992 W29,SYD-OOL,First,157
1992 W30,SYD-OOL,First,108
1992 W31,SYD-OOL,First,147
1992 W32,SYD-OOL,First,158
1992 W33,SYD-OOL,First,120
1992 W34,SYD-OOL,First,146
1992 W35,SYD-OOL,First,142
1992 W36,SYD-OOL,First,144
1992 W37,SYD-OOL,First,141
1992 W38,SYD-OOL,First,156
1992 W39,SYD-OOL,First,197
1992 W40,SYD-OOL,First,186
1992 W41,SYD-OOL,First,150
1992 W42,SYD-OOL,First,119
1992 W43,SYD-OOL,First,156
1992 W44,SYD-OOL,First,198
1992 W45,SYD-OOL,First,169
1992 W46,SYD-OOL,First,210
1992 W47,SYD-OOL,First,168
1989 W28,SYD-PER,Business,240
1989 W29,SYD-PER,Business,371
1989 W30,SYD-PER,Business,324
1989 W31,SYD-PER,Business,430
1989 W32,SYD-PER,Business,287
1989 W33,SYD-PER,Business,180
1989 W34,SYD-PER,Business,0
1989 W35,SYD-PER,Business,0
1989 W36,SYD-PER,Business,0
1989 W37,SYD-PER,Business,0
1989 W38,SYD-PER,Business,0
1989 W39,SYD-PER,Business,0
1989 W40,SYD-PER,Business,0
1989 W41,SYD-PER,Business,0
1989 W42,SYD-PER,Business,0
1989 W43,SYD-PER,Business,0
1989 W44,SYD-PER,Business,0
1989 W45,SYD-PER,Business,0
1989 W46,SYD-PER,Business,0
1989 W47,SYD-PER,Business,0
1989 W48,SYD-PER,Business,0
1989 W49,SYD-PER,Business,0
1989 W50,SYD-PER,Business,0
1989 W51,SYD-PER,Business,0
1989 W52,SYD-PER,Business,0
1990 W02,SYD-PER,Business,67
1990 W03,SYD-PER,Business,272
1990 W04,SYD-PER,Business,249
1990 W05,SYD-PER,Business,324
1990 W06,SYD-PER,Business,438
1990 W07,SYD-PER,Business,505
1990 W08,SYD-PER,Business,455
1990 W09,SYD-PER,Business,517
1990 W10,SYD-PER,Business,477
1990 W11,SYD-PER,Business,469
1990 W12,SYD-PER,Business,435
1990 W13,SYD-PER,Business,401
1990 W14,SYD-PER,Business,333
1990 W15,SYD-PER,Business,224
1990 W16,SYD-PER,Business,245
1990 W17,SYD-PER,Business,394
1990 W18,SYD-PER,Business,347
1990 W19,SYD-PER,Business,340
1990 W20,SYD-PER,Business,336
1990 W21,SYD-PER,Business,353
1990 W22,SYD-PER,Business,310
1990 W23,SYD-PER,Business,233
1990 W24,SYD-PER,Business,371
1990 W25,SYD-PER,Business,272
1990 W26,SYD-PER,Business,327
1990 W27,SYD-PER,Business,260
1990 W28,SYD-PER,Business,302
1990 W29,SYD-PER,Business,365
1990 W30,SYD-PER,Business,306
1990 W31,SYD-PER,Business,349
1990 W32,SYD-PER,Business,326
1990 W33,SYD-PER,Business,356
1990 W34,SYD-PER,Business,318
1990 W35,SYD-PER,Business,310
1990 W36,SYD-PER,Business,341
1990 W37,SYD-PER,Business,327
1990 W38,SYD-PER,Business,274
1990 W39,SYD-PER,Business,305
1990 W40,SYD-PER,Business,402
1990 W41,SYD-PER,Business,461
1990 W42,SYD-PER,Business,405
1990 W43,SYD-PER,Business,379
1990 W44,SYD-PER,Business,364
1990 W45,SYD-PER,Business,414
1990 W46,SYD-PER,Business,464
1990 W47,SYD-PER,Business,397
1990 W48,SYD-PER,Business,409
1990 W49,SYD-PER,Business,334
1990 W50,SYD-PER,Business,283
1990 W51,SYD-PER,Business,75
1990 W52,SYD-PER,Business,152
1991 W01,SYD-PER,Business,172
1991 W02,SYD-PER,Business,285
1991 W03,SYD-PER,Business,127
1991 W04,SYD-PER,Business,247
1991 W05,SYD-PER,Business,309
1991 W06,SYD-PER,Business,323
1991 W07,SYD-PER,Business,283
1991 W08,SYD-PER,Business,432
1991 W09,SYD-PER,Business,328
1991 W10,SYD-PER,Business,389
1991 W11,SYD-PER,Business,470
1991 W12,SYD-PER,Business,294
1991 W13,SYD-PER,Business,319
1991 W14,SYD-PER,Business,447
1991 W15,SYD-PER,Business,472
1991 W16,SYD-PER,Business,355
1991 W17,SYD-PER,Business,542
1991 W18,SYD-PER,Business,502
1991 W19,SYD-PER,Business,413
1991 W20,SYD-PER,Business,481
1991 W21,SYD-PER,Business,432
1991 W22,SYD-PER,Business,369
1991 W23,SYD-PER,Business,415
1991 W24,SYD-PER,Business,392
1991 W25,SYD-PER,Business,498
1991 W26,SYD-PER,Business,329
1991 W27,SYD-PER,Business,311
1991 W28,SYD-PER,Business,339
1991 W29,SYD-PER,Business,380
1991 W30,SYD-PER,Business,390
1991 W31,SYD-PER,Business,366
1991 W32,SYD-PER,Business,408
1991 W33,SYD-PER,Business,373
1991 W34,SYD-PER,Business,417
1991 W35,SYD-PER,Business,291
1991 W36,SYD-PER,Business,368
1991 W37,SYD-PER,Business,355
1991 W38,SYD-PER,Business,442
1991 W39,SYD-PER,Business,313
1991 W40,SYD-PER,Business,365
1991 W41,SYD-PER,Business,399
1991 W42,SYD-PER,Business,381
1991 W43,SYD-PER,Business,450
1991 W44,SYD-PER,Business,422
1991 W45,SYD-PER,Business,367
1991 W46,SYD-PER,Business,385
1991 W47,SYD-PER,Business,404
1991 W48,SYD-PER,Business,363
1991 W49,SYD-PER,Business,440
1991 W50,SYD-PER,Business,333
1991 W51,SYD-PER,Business,97
1991 W52,SYD-PER,Business,132
1992 W01,SYD-PER,Business,191
1992 W02,SYD-PER,Business,220
1992 W03,SYD-PER,Business,286
1992 W04,SYD-PER,Business,356
1992 W05,SYD-PER,Business,395
1992 W06,SYD-PER,Business,414
1992 W07,SYD-PER,Business,441
1992 W08,SYD-PER,Business,421
1992 W09,SYD-PER,Business,411
1992 W10,SYD-PER,Business,467
1992 W11,SYD-PER,Business,372
1992 W12,SYD-PER,Business,720
1992 W13,SYD-PER,Business,1032
1992 W14,SYD-PER,Business,1057
1992 W15,SYD-PER,Business,868
1992 W16,SYD-PER,Business,717
1992 W17,SYD-PER,Business,1004
1992 W18,SYD-PER,Business,921
1992 W19,SYD-PER,Business,861
1992 W20,SYD-PER,Business,878
1992 W21,SYD-PER,Business,858
1992 W22,SYD-PER,Business,660
1992 W23,SYD-PER,Business,664
1992 W24,SYD-PER,Business,918
1992 W25,SYD-PER,Business,636
1992 W26,SYD-PER,Business,559
1992 W27,SYD-PER,Business,489
1992 W28,SYD-PER,Business,490
1992 W29,SYD-PER,Business,466
1992 W30,SYD-PER,Business,519
1992 W31,SYD-PER,Business,495
1992 W32,SYD-PER,Business,501
1992 W33,SYD-PER,Business,472
1992 W34,SYD-PER,Business,445
1992 W35,SYD-PER,Business,453
1992 W36,SYD-PER,Business,420
1992 W37,SYD-PER,Business,480
1992 W38,SYD-PER,Business,453
1992 W39,SYD-PER,Business,514
1992 W40,SYD-PER,Business,473
1992 W41,SYD-PER,Business,546
1992 W42,SYD-PER,Business,566
1992 W43,SYD-PER,Business,569
1992 W44,SYD-PER,Business,455
1992 W45,SYD-PER,Business,547
1992 W46,SYD-PER,Business,613
1992 W47,SYD-PER,Business,602
1987 W26,SYD-PER,Economy,2364
1987 W27,SYD-PER,Economy,1849
1987 W28,SYD-PER,Economy,2020
1987 W29,SYD-PER,Economy,1781
1987 W30,SYD-PER,Economy,1763
1987 W31,SYD-PER,Economy,1463
1987 W32,SYD-PER,Economy,1793
1987 W33,SYD-PER,Economy,1795
1987 W34,SYD-PER,Economy,1993
1987 W35,SYD-PER,Economy,1738
1987 W36,SYD-PER,Economy,1823
1987 W37,SYD-PER,Economy,1932
1987 W38,SYD-PER,Economy,2253
1987 W39,SYD-PER,Economy,2770
1987 W40,SYD-PER,Economy,2332
1987 W41,SYD-PER,Economy,2315
1987 W42,SYD-PER,Economy,2217
1987 W43,SYD-PER,Economy,1909
1987 W44,SYD-PER,Economy,1889
1987 W45,SYD-PER,Economy,1966
1987 W46,SYD-PER,Economy,1701
1987 W47,SYD-PER,Economy,1927
1987 W48,SYD-PER,Economy,1867
1987 W49,SYD-PER,Economy,2091
1987 W50,SYD-PER,Economy,3273
1987 W51,SYD-PER,Economy,3368
1987 W52,SYD-PER,Economy,3167
1987 W53,SYD-PER,Economy,4073
1988 W01,SYD-PER,Economy,4254
1988 W02,SYD-PER,Economy,3501
1988 W03,SYD-PER,Economy,3201
1988 W04,SYD-PER,Economy,2082
1988 W05,SYD-PER,Economy,1935
1988 W06,SYD-PER,Economy,2340
1988 W07,SYD-PER,Economy,1942
1988 W08,SYD-PER,Economy,1636
1988 W09,SYD-PER,Economy,1864
1988 W10,SYD-PER,Economy,2102
1988 W11,SYD-PER,Economy,2730
1988 W12,SYD-PER,Economy,2517
1988 W13,SYD-PER,Economy,2247
1988 W14,SYD-PER,Economy,2609
1988 W15,SYD-PER,Economy,2517
1988 W16,SYD-PER,Economy,2366
1988 W17,SYD-PER,Economy,2637
1988 W18,SYD-PER,Economy,2409
1988 W19,SYD-PER,Economy,2132
1988 W20,SYD-PER,Economy,2280
1988 W21,SYD-PER,Economy,2127
1988 W22,SYD-PER,Economy,1541
1988 W23,SYD-PER,Economy,1694
1988 W24,SYD-PER,Economy,2429
1988 W25,SYD-PER,Economy,2632
1988 W26,SYD-PER,Economy,2327
1988 W27,SYD-PER,Economy,2491
1988 W28,SYD-PER,Economy,2577
1988 W29,SYD-PER,Economy,2553
1988 W30,SYD-PER,Economy,2416
1988 W31,SYD-PER,Economy,2478
1988 W32,SYD-PER,Economy,2799
1988 W33,SYD-PER,Economy,2710
1988 W34,SYD-PER,Economy,2666
1988 W35,SYD-PER,Economy,2818
1988 W36,SYD-PER,Economy,2228
1988 W37,SYD-PER,Economy,2824
1988 W38,SYD-PER,Economy,3200
1988 W39,SYD-PER,Economy,2486
1988 W40,SYD-PER,Economy,3024
1988 W41,SYD-PER,Economy,2691
1988 W42,SYD-PER,Economy,2917
1988 W43,SYD-PER,Economy,2581
1988 W44,SYD-PER,Economy,2553
1988 W45,SYD-PER,Economy,2303
1988 W46,SYD-PER,Economy,2632
1988 W47,SYD-PER,Economy,2442
1988 W48,SYD-PER,Economy,2544
1988 W49,SYD-PER,Economy,3273
1988 W50,SYD-PER,Economy,3104
1988 W51,SYD-PER,Economy,2348
1988 W52,SYD-PER,Economy,3369
1989 W01,SYD-PER,Economy,3797
1989 W02,SYD-PER,Economy,3583
1989 W03,SYD-PER,Economy,3254
1989 W04,SYD-PER,Economy,2615
1989 W05,SYD-PER,Economy,2421
1989 W06,SYD-PER,Economy,2411
1989 W07,SYD-PER,Economy,2143
1989 W08,SYD-PER,Economy,2265
1989 W09,SYD-PER,Economy,2443
1989 W10,SYD-PER,Economy,2724
1989 W11,SYD-PER,Economy,2696
1989 W12,SYD-PER,Economy,2449
1989 W13,SYD-PER,Economy,2962
1989 W14,SYD-PER,Economy,2869
1989 W15,SYD-PER,Economy,2555
1989 W16,SYD-PER,Economy,2494
1989 W17,SYD-PER,Economy,2302
1989 W18,SYD-PER,Economy,2337
1989 W19,SYD-PER,Economy,2251
1989 W20,SYD-PER,Economy,1989
1989 W21,SYD-PER,Economy,2126
1989 W22,SYD-PER,Economy,2139
1989 W23,SYD-PER,Economy,1937
1989 W24,SYD-PER,Economy,2208
1989 W25,SYD-PER,Economy,2685
1989 W26,SYD-PER,Economy,2652
1989 W27,SYD-PER,Economy,2733
1989 W28,SYD-PER,Economy,2554
1989 W29,SYD-PER,Economy,2369
1989 W30,SYD-PER,Economy,2031
1989 W31,SYD-PER,Economy,2358
1989 W32,SYD-PER,Economy,1833
1989 W33,SYD-PER,Economy,1383
1989 W34,SYD-PER,Economy,0
1989 W35,SYD-PER,Economy,0
1989 W36,SYD-PER,Economy,0
1989 W37,SYD-PER,Economy,0
1989 W38,SYD-PER,Economy,0
1989 W39,SYD-PER,Economy,0
1989 W40,SYD-PER,Economy,0
1989 W41,SYD-PER,Economy,116
1989 W42,SYD-PER,Economy,384
1989 W43,SYD-PER,Economy,2907
1989 W44,SYD-PER,Economy,2981
1989 W45,SYD-PER,Economy,3413
1989 W46,SYD-PER,Economy,3606
1989 W47,SYD-PER,Economy,3475
1989 W48,SYD-PER,Economy,2869
1989 W49,SYD-PER,Economy,2593
1989 W50,SYD-PER,Economy,3821
1989 W51,SYD-PER,Economy,2897
1989 W52,SYD-PER,Economy,2934
1990 W01,SYD-PER,Economy,3173
1990 W02,SYD-PER,Economy,3379
1990 W03,SYD-PER,Economy,3123
1990 W04,SYD-PER,Economy,2315
1990 W05,SYD-PER,Economy,2263
1990 W06,SYD-PER,Economy,2259
1990 W07,SYD-PER,Economy,2250
1990 W08,SYD-PER,Economy,2147
1990 W09,SYD-PER,Economy,2279
1990 W10,SYD-PER,Economy,2291
1990 W11,SYD-PER,Economy,2302
1990 W12,SYD-PER,Economy,2447
1990 W13,SYD-PER,Economy,2552
1990 W14,SYD-PER,Economy,2972
1990 W15,SYD-PER,Economy,2267
1990 W16,SYD-PER,Economy,2538
1990 W17,SYD-PER,Economy,2426
1990 W18,SYD-PER,Economy,2043
1990 W19,SYD-PER,Economy,1904
1990 W20,SYD-PER,Economy,2087
1990 W21,SYD-PER,Economy,1953
1990 W22,SYD-PER,Economy,1903
1990 W23,SYD-PER,Economy,1528
1990 W24,SYD-PER,Economy,1904
1990 W25,SYD-PER,Economy,2224
1990 W26,SYD-PER,Economy,2507
